par_id,p_age,p_word,type_of_probe,colour,prime_f,probe_f,acc,reaction_time,TrialN,stim,cos,UNIQUE_ID
27,32,TOWER,REL,b,4.257983625,4.604307777,1,680.1,13,51,0.65194005,eb3c93
27,32,TUTOR,UNREL,r,3.001120593,3.930647709,1,651.7142857142858,15,43,0.092758339,eb3c93
27,32,BERRY,UNREL,b,4.510372539,3.930373842,1,789.2139999999999,16,58,0.410938427,eb3c93
27,32,GLIRM,NONCE,r,4.189108375,NA,1,884.4,17,32,NA,eb3c93
27,32,OLIVE,UNREL,r,4.870998895,4.138893633,1,594.0952380952382,21,13,0.046719131,eb3c93
27,32,STAFF,REL,r,4.460251055,5.302678942,1,320.7,22,12,0.365606156,eb3c93
27,32,CADET,UNREL,r,4.054597373,3.463204461,1,644.7619047619047,24,1,0.239131041,eb3c93
27,32,ALARM,UNREL,r,3.659160937,4.273577104,1,996.9523809523808,25,49,0.146049347,eb3c93
27,32,BOARD,REL,r,5.617442386,5.350430177,1,316.5,28,42,0.291918533,eb3c93
27,32,STAMP,REL,r,2.954817735,4.107372874,1,323.35,29,54,0.44493658,eb3c93
27,32,DOOPS,NONCE,b,2.794650654,NA,1,853.4000000000001,31,23,NA,eb3c93
27,32,YURFS,NONCE,r,3.672348826,NA,1,825.6,35,50,NA,eb3c93
27,32,ROKES,NONCE,r,4.271877839,NA,1,734.28,36,44,NA,eb3c93
27,32,DAIRY,REL,b,2.459390987,4.20061812,1,1136.9,37,57,0.241572992,eb3c93
27,32,PLANT,REL,b,3.541556206,5.026411782,1,764.8000000000001,41,45,0.501397476,eb3c93
27,32,BRIDE,UNREL,r,3.570916411,3.990911755,1,605.1428571428571,42,55,0.039438298,eb3c93
27,32,YOUTH,UNREL,r,4.216284055,4.938331983,1,583.9999999999999,43,31,0.110552167,eb3c93
27,32,SLANG,UNREL,r,4.141850119,3.39835149,1,595.9047619047619,44,7,0.049636608,eb3c93
27,32,WHEEL,REL,b,3.784228166,4.550270351,1,562.6999999999999,45,39,0.656811439,eb3c93
27,32,BLOOD,REL,r,3.147773871,5.105996143,1,286.25,46,36,0.229315858,eb3c93
27,32,NERNS,NONCE,b,3.563555912,NA,1,988,47,59,NA,eb3c93
27,32,YULBS,NONCE,b,3.223196377,NA,1,679.2,49,47,NA,eb3c93
27,32,QUIBS,NONCE,r,4.104575844,NA,1,655.1999999999999,51,2,NA,eb3c93
27,32,BROOM,REL,b,4.064504628,3.354276001,1,651.3,55,27,0.363666985,eb3c93
27,32,BRICK,REL,b,4.042783642,4.255257406,1,699.2,57,9,0.647438362,eb3c93
27,32,STUMP,UNREL,b,5.075778593,3.413519289,1,611.6560000000001,58,10,0.055355864,eb3c93
27,32,STAGE,REL,r,3.927682114,5.108336861,1,609.1,62,6,0.581022535,eb3c93
27,32,BASIL,UNREL,b,3.296803811,3.689125491,1,617.918,64,40,0.137191468,eb3c93
27,32,PIANO,UNREL,r,3.496627781,4.453364025,1,555.7142857142857,66,19,0.066770659,eb3c93
27,32,PIVED,NONCE,r,3.603458685,NA,1,1050,67,8,NA,eb3c93
27,32,PAPER,REL,r,4.33783738,5.230293913,1,298.35,68,30,0.359043466,eb3c93
27,32,SHARK,UNREL,b,3.087558969,3.929769388,1,563.3779999999999,69,16,0.095724535,eb3c93
27,32,DROWL,NONCE,b,2.935126552,NA,1,578.8,74,29,NA,eb3c93
27,32,DWERT,NONCE,r,3.331052745,NA,1,676.8,75,14,NA,eb3c93
27,32,MODEM,UNREL,r,3.96226586,3.755853299,1,923.5238095238095,76,25,0.012195619,eb3c93
27,32,STUNT,UNREL,b,3.734240866,3.567262547,1,1176.852,78,4,0.101478916,eb3c93
27,32,RADAR,UNREL,b,2.761427779,4.205675385,1,770.63,81,34,0.042865261,eb3c93
27,32,INDEX,UNREL,b,3.571960851,4.74479794,1,634.9870000000001,82,28,0.069182129,eb3c93
27,32,HORSE,REL,b,3.484128918,4.713931387,1,614.6,85,15,0.821285068,eb3c93
27,32,DRAIN,REL,b,3.407217937,4.147611827,1,592.3000000000001,86,21,0.387145282,eb3c93
27,32,BESKS,NONCE,r,3.485497116,NA,1,841.92,87,26,NA,eb3c93
27,32,ESSAY,REL,r,4.78505379,4.668647528,1,390.40000000000003,88,24,0.229238232,eb3c93
27,32,TRIBE,UNREL,b,3.651952199,4.189781038,1,704.98,92,22,0.169582503,eb3c93
27,32,DIRPS,NONCE,b,3.316655402,NA,1,656.5999999999999,94,5,NA,eb3c93
27,32,NULSE,NONCE,b,3.590390365,NA,1,740.1,95,17,NA,eb3c93
27,32,GLOBE,UNREL,b,3.506495478,4.416076472,1,645.39,96,52,0.282091996,eb3c93
27,32,POWER,REL,b,5.294762043,5.588746199,1,660.9000000000001,104,3,0.120705124,eb3c93
27,32,BONUS,REL,r,5.005747312,4.515522967,1,357.59999999999997,105,18,0.125759944,eb3c93
27,32,GRAPH,REL,r,4.223689768,4.176312386,1,316.55,106,48,0.141363369,eb3c93
27,32,GLOMP,NONCE,b,3.949644483,NA,1,714.0999999999999,108,41,NA,eb3c93
27,32,GELPS,NONCE,r,4.438372257,NA,1,688.56,111,56,NA,eb3c93
27,32,STEEL,REL,b,4.528661332,4.773777517,1,654.4,115,33,0.358177388,eb3c93
27,32,NIRCH,NONCE,b,3.827345184,NA,1,674.4,117,53,NA,eb3c93
27,32,MAFTS,NONCE,r,3.671694735,NA,1,766.8,120,38,NA,eb3c93
28,28,PLOBS,NONCE,r,3.927682114,NA,1,975,3,6,NA,mbe2dz
28,28,ABBEY,UNREL,b,3.671694735,3.984588569,1,1191.396,4,38,0.119944522,mbe2dz
28,28,PANCH,NONCE,b,4.064504628,NA,1,944.3,5,27,NA,mbe2dz
28,28,SPEED,REL,r,3.087558969,5.04588704,1,464.05,6,16,0.490664923,mbe2dz
28,28,NORPS,NONCE,b,3.541556206,NA,1,730.1,7,45,NA,mbe2dz
28,28,DRILL,UNREL,r,3.223196377,4.171446442,1,801.5238095238095,8,47,0.118019216,mbe2dz
28,28,MONEY,REL,r,3.734240866,5.445211745,1,422.25,9,4,0.309071146,mbe2dz
28,28,GLIPS,NONCE,r,4.78505379,NA,1,860.6399999999999,10,24,NA,mbe2dz
28,28,PASTE,UNREL,b,3.485497116,4.06414926,1,837.69400101,11,26,0.039538417,mbe2dz
28,28,BLEPH,NONCE,r,3.147773871,NA,1,875.4,14,36,NA,mbe2dz
28,28,LINEN,UNREL,r,3.949644483,3.76364436,1,809.7142857142857,15,41,0.008169191,mbe2dz
28,28,BEERS,REL,r,3.506495478,3.8393205,1,431.25,17,52,0.631759898,mbe2dz
28,28,THOOB,NONCE,r,4.223689768,NA,1,714.1199988,18,48,NA,mbe2dz
28,28,SPAMP,NONCE,b,4.528661332,NA,1,729.599999,20,33,NA,mbe2dz
28,28,GLARM,NONCE,r,5.005747312,NA,1,895.5599987999999,22,18,NA,mbe2dz
28,28,VENUS,UNREL,r,2.794650654,3.875248254,1,696.9523800000001,24,23,0.16601469,mbe2dz
28,28,HINGE,UNREL,b,4.104575844,3.553564965,1,904.758,25,2,0.007983453,mbe2dz
28,28,ORDER,REL,r,5.075778593,5.575114555,1,329.65,27,10,0.143788679,mbe2dz
28,28,VINYL,UNREL,r,3.590390365,4.062863781,1,681.142857142857,33,17,0.121592092,mbe2dz
28,28,MEDAL,REL,b,3.96226586,4.351910561,1,845.9,36,25,0.674954706,mbe2dz
28,28,RHINO,UNREL,r,4.382518198,3.433099598,1,647.7142847619047,37,11,0.053885011,mbe2dz
28,28,GLUSK,NONCE,b,5.294762043,NA,1,713.5,40,3,NA,mbe2dz
28,28,LORKS,NONCE,b,4.042783642,NA,1,665.099999,41,9,NA,mbe2dz
28,28,JELLY,UNREL,b,4.189108375,3.64832932,1,634.28,42,32,0.138065285,mbe2dz
28,28,FROST,UNREL,b,4.438372257,3.939753275,1,737.3,44,56,0.081929196,mbe2dz
28,28,AGENT,REL,r,3.296803811,4.753427409,1,297.9500005,45,40,0.337449731,mbe2dz
28,28,STRUG,NONCE,r,5.617442386,NA,1,995.7599999999999,46,42,NA,mbe2dz
28,28,KNARN,NONCE,b,3.784228166,NA,1,695.799999,47,39,NA,mbe2dz
28,28,KNIFE,REL,b,4.054597373,4.235952941,1,663.5,48,1,0.245669374,mbe2dz
28,28,BRAND,REL,b,3.496627781,4.931775687,1,730.1,49,19,0.385224937,mbe2dz
28,28,LUNCH,REL,r,2.761427779,4.606665233,1,273.2,52,34,0.479175879,mbe2dz
28,28,SHARE,REL,b,4.141850119,5.267842197,1,647.2,53,7,0.612401491,mbe2dz
28,28,GUTHS,NONCE,b,3.484128918,NA,1,613.299999,55,15,NA,mbe2dz
28,28,SEWER,UNREL,b,3.603458685,3.789496554,1,635.9970000000001,59,8,0.02763056,mbe2dz
28,28,YAWKS,NONCE,b,4.257983625,NA,1,697.4,60,51,NA,mbe2dz
28,28,VIRUS,REL,b,3.499480888,4.520684432,1,646.5999999999999,65,37,0.262233394,mbe2dz
28,28,LOGIC,UNREL,r,3.583221526,4.517884107,1,550.4761904761905,66,35,0.190464999,mbe2dz
28,28,GRULT,NONCE,r,4.33783738,NA,1,915.36,70,30,NA,mbe2dz
28,28,BEARD,REL,r,3.651952199,3.815537153,1,305.85,71,22,0.477421541,mbe2dz
28,28,CLEAP,NONCE,r,2.442833304,NA,1,833.1600000000001,72,60,NA,mbe2dz
28,28,MOVIE,REL,r,4.510372539,4.993537163,1,315.59999999999997,74,58,0.442868415,mbe2dz
28,28,BUNNY,UNREL,r,2.935126552,3.642666662,1,713.2380952380952,77,29,0.032653466,mbe2dz
28,28,COMMA,UNREL,r,3.316655402,3.339578962,1,775.3333333333334,80,5,0.068335277,mbe2dz
28,28,YEAST,UNREL,b,4.166816978,3.894766559,1,550.45,86,20,0.003929906,mbe2dz
28,28,GOOSE,UNREL,r,3.827345184,3.750050502,1,550.7619047619048,87,53,0.118541471,mbe2dz
28,28,SONGE,NONCE,b,3.407217937,NA,1,765.2,88,21,NA,mbe2dz
28,28,LERTH,NONCE,b,2.459390987,NA,1,642.5,90,57,NA,mbe2dz
28,28,BRUTE,UNREL,b,3.331052745,3.399301254,1,939.098,91,14,0.067550257,mbe2dz
28,28,CLASS,REL,b,4.870998895,5.343083165,1,646.3,93,13,0.359033021,mbe2dz
28,28,TABLE,UNREL,b,4.271877839,5.173113896,1,719.9279989900001,94,44,0.091154285,mbe2dz
28,28,PATIO,UNREL,r,3.563555912,3.954710348,1,539.3333333333334,101,59,0.06281869,mbe2dz
28,28,FLUID,UNREL,b,3.672348826,4.467858603,1,635.795,105,50,0.037918829,mbe2dz
28,28,FRUIT,REL,b,3.001120593,4.68106214,1,579.5,107,43,0.276487326,mbe2dz
28,28,GRADE,REL,b,3.659160937,4.730948829,1,560.3000000000001,108,49,0.402394073,mbe2dz
28,28,IMAGE,REL,b,4.216284055,5.236261817,1,581.900001,111,31,0.645265134,mbe2dz
28,28,GLIMP,NONCE,r,2.954817735,NA,1,1194.1199988,112,54,NA,mbe2dz
28,28,MATCH,REL,r,3.681799882,4.975835563,1,322.9500005,113,46,0.258602769,mbe2dz
28,28,SMIME,NONCE,r,4.460251055,NA,1,1215.24,115,12,NA,mbe2dz
28,28,LASER,REL,b,3.570916411,4.427679227,1,547.2,119,55,0.456487588,mbe2dz
28,28,RADIO,REL,r,3.571960851,5.026411461,1,307.55,120,28,0.703118549,mbe2dz
29,23,BROOM,REL,r,4.064504628,3.354276001,1,313.95,1,27,0.363666985,exi9tw
29,23,QUIBS,NONCE,b,4.104575844,NA,1,711.5,2,2,NA,exi9tw
29,23,BLOOD,REL,b,3.147773871,5.105996143,1,633.4,6,36,0.229315858,exi9tw
29,23,GLIRM,NONCE,b,4.189108375,NA,1,716.7,8,32,NA,exi9tw
29,23,OLIVE,UNREL,b,4.870998895,4.138893633,1,616.908,9,13,0.046719131,exi9tw
29,23,YURFS,NONCE,b,3.672348826,NA,1,605.6,10,50,NA,exi9tw
29,23,RADAR,UNREL,r,2.761427779,4.205675385,1,605.0476190476189,11,34,0.042865261,exi9tw
29,23,GRAPH,REL,b,4.223689768,4.176312386,1,490,15,48,0.141363369,exi9tw
29,23,BONUS,REL,b,5.005747312,4.515522967,1,519.2,19,18,0.125759944,exi9tw
29,23,DOOPS,NONCE,r,2.794650654,NA,1,781.9199999999998,20,23,NA,exi9tw
29,23,NULSE,NONCE,r,3.590390365,NA,1,786.3599999999999,21,17,NA,exi9tw
29,23,SLANG,UNREL,b,4.141850119,3.39835149,1,783.5580000000001,23,7,0.049636608,exi9tw
29,23,GLOMP,NONCE,r,3.949644483,NA,1,648.6,27,41,NA,exi9tw
29,23,BOARD,REL,b,5.617442386,5.350430177,1,492.1,28,42,0.291918533,exi9tw
29,23,ROKES,NONCE,b,4.271877839,NA,1,567.6,29,44,NA,exi9tw
29,23,FLERG,NONCE,r,4.382518198,NA,1,683.6399999999999,30,11,NA,exi9tw
29,23,PAPER,REL,b,4.33783738,5.230293913,1,568.3000000000001,36,30,0.359043466,exi9tw
29,23,DAIRY,REL,r,2.459390987,4.20061812,1,291.2,37,57,0.241572992,exi9tw
29,23,YULBS,NONCE,r,3.223196377,NA,1,760.32,39,47,NA,exi9tw
29,23,ALARM,UNREL,b,3.659160937,4.273577104,1,539.34,44,49,0.146049347,exi9tw
29,23,STAGE,REL,b,3.927682114,5.108336861,1,500.7000000000001,45,6,0.581022535,exi9tw
29,23,YOUTH,UNREL,b,4.216284055,4.938331983,1,556.611,46,31,0.110552167,exi9tw
29,23,TRUNK,UNREL,r,3.681799882,4.022054607,1,499.04761904761904,47,46,-3.5711e-5,exi9tw
29,23,DRAIN,REL,r,3.407217937,4.147611827,1,233.9,49,21,0.387145282,exi9tw
29,23,HORSE,REL,r,3.484128918,4.713931387,1,295.09999999999997,51,15,0.821285068,exi9tw
29,23,INDEX,UNREL,r,3.571960851,4.74479794,1,556.9523809523808,52,28,0.069182129,exi9tw
29,23,STUMP,UNREL,r,5.075778593,3.413519289,1,553.8095238095237,53,10,0.055355864,exi9tw
29,23,STAMP,REL,b,2.954817735,4.107372874,1,467.7,55,54,0.44493658,exi9tw
29,23,PLANT,REL,r,3.541556206,5.026411782,1,275.45,57,45,0.501397476,exi9tw
29,23,TOWER,REL,r,4.257983625,4.604307777,1,277.2,58,51,0.65194005,exi9tw
29,23,GUEST,REL,b,2.442833304,4.677271228,1,482.2000000000001,64,60,0.469866532,exi9tw
29,23,TRIBE,UNREL,r,3.651952199,4.189781038,1,697.047619047619,65,22,0.169582503,exi9tw
29,23,GELPS,NONCE,b,4.438372257,NA,1,651,66,56,NA,exi9tw
29,23,NIRCH,NONCE,r,3.827345184,NA,1,722.28,68,53,NA,exi9tw
29,23,BESKS,NONCE,b,3.485497116,NA,1,590.4000000000001,70,26,NA,exi9tw
29,23,GELKS,NONCE,r,3.583221526,NA,1,637.68,72,35,NA,exi9tw
29,23,TUTOR,UNREL,b,3.001120593,3.930647709,1,490.55700000000013,76,43,0.092758339,exi9tw
29,23,MAFTS,NONCE,b,3.671694735,NA,1,564.6999999999999,77,38,NA,exi9tw
29,23,PIVED,NONCE,b,3.603458685,NA,1,685.9,80,8,NA,exi9tw
29,23,BERRY,UNREL,r,4.510372539,3.930373842,1,644.952380952381,81,58,0.410938427,exi9tw
29,23,STAFF,REL,b,4.460251055,5.302678942,1,466.5,82,12,0.365606156,exi9tw
29,23,BRICK,REL,r,4.042783642,4.255257406,1,265.65,84,9,0.647438362,exi9tw
29,23,SALON,UNREL,b,3.499480888,3.900709192,1,487.729,86,37,0.110577655,exi9tw
29,23,BRIDE,UNREL,b,3.570916411,3.990911755,1,797.9,87,55,0.039438298,exi9tw
29,23,DIRPS,NONCE,r,3.316655402,NA,1,773.28,89,5,NA,exi9tw
29,23,POWER,REL,r,5.294762043,5.588746199,1,250.24999999999997,90,3,0.120705124,exi9tw
29,23,DWERT,NONCE,b,3.331052745,NA,1,605.4000000000001,91,14,NA,exi9tw
29,23,NERNS,NONCE,r,3.563555912,NA,1,679.44,100,59,NA,exi9tw
29,23,CADET,UNREL,b,4.054597373,3.463204461,1,685.285,103,1,0.239131041,exi9tw
29,23,STEEL,REL,r,4.528661332,4.773777517,1,299.75,105,33,0.358177388,exi9tw
29,23,ESSAY,REL,b,4.78505379,4.668647528,1,499.2,109,24,0.229238232,exi9tw
29,23,STUNT,UNREL,r,3.734240866,3.567262547,1,524.7619047619047,110,4,0.101478916,exi9tw
29,23,SHARK,UNREL,r,3.087558969,3.929769388,1,529.047619047619,111,16,0.095724535,exi9tw
29,23,WHEEL,REL,r,3.784228166,4.550270351,1,238.9,113,39,0.656811439,exi9tw
29,23,PIANO,UNREL,b,3.496627781,4.453364025,1,539.9459999999999,116,19,0.066770659,exi9tw
29,23,BASIL,UNREL,r,3.296803811,3.689125491,1,490.28571428571433,117,40,0.137191468,exi9tw
29,23,BRURL,NONCE,b,4.166816978,NA,1,713.7,118,20,NA,exi9tw
29,23,GLOBE,UNREL,r,3.506495478,4.416076472,1,541.7142857142857,120,52,0.282091996,exi9tw
30,21,GOOSE,UNREL,b,3.827345184,3.750050502,1,987.174,1,53,0.118541471,i4hy2d
30,21,YAWKS,NONCE,r,4.257983625,NA,1,2677.7999999999997,2,51,NA,i4hy2d
30,21,BEARD,REL,b,3.651952199,3.815537153,1,1224.2,3,22,0.477421541,i4hy2d
30,21,GRADE,REL,r,3.659160937,4.730948829,1,452.7,5,49,0.402394073,i4hy2d
30,21,KNARN,NONCE,r,3.784228166,NA,1,1440.6,8,39,NA,i4hy2d
30,21,SONGE,NONCE,r,3.407217937,NA,1,1859.6399999999999,9,21,NA,i4hy2d
30,21,FRUIT,REL,r,3.001120593,4.68106214,1,524.8,10,43,0.276487326,i4hy2d
30,21,GLARM,NONCE,b,5.005747312,NA,1,1187.5,11,18,NA,i4hy2d
30,21,MATCH,REL,b,3.681799882,4.975835563,1,1474.1,13,46,0.258602769,i4hy2d
30,21,RHINO,UNREL,b,4.382518198,3.433099598,1,871.832,15,11,0.053885011,i4hy2d
30,21,DRILL,UNREL,b,3.223196377,4.171446442,1,9744.581,19,47,0.118019216,i4hy2d
30,21,PASTE,UNREL,r,3.485497116,4.06414926,1,934.1904761904761,20,26,0.039538417,i4hy2d
30,21,GLUSK,NONCE,r,5.294762043,NA,1,861.24,25,3,NA,i4hy2d
30,21,CLEAP,NONCE,b,2.442833304,NA,1,2270.2,26,60,NA,i4hy2d
30,21,YEAST,UNREL,r,4.166816978,3.894766559,1,1211.5238095238094,27,20,0.003929906,i4hy2d
30,21,TABLE,UNREL,r,4.271877839,5.173113896,1,1509.6190476190475,33,44,0.091154285,i4hy2d
30,21,ORDER,REL,b,5.075778593,5.575114555,1,1350.4,34,10,0.143788679,i4hy2d
30,21,MONEY,REL,b,3.734240866,5.445211745,1,989,36,4,0.309071146,i4hy2d
30,21,PATIO,UNREL,b,3.563555912,3.954710348,1,1327.0390000000002,37,59,0.06281869,i4hy2d
30,21,COMMA,UNREL,b,3.316655402,3.339578962,1,1074.741,47,5,0.068335277,i4hy2d
30,21,BRAND,REL,r,3.496627781,4.931775687,1,887.7,48,19,0.385224937,i4hy2d
30,21,PLOBS,NONCE,b,3.927682114,NA,1,1267.2,52,6,NA,i4hy2d
30,21,FLUID,UNREL,r,3.672348826,4.467858603,1,949.8095238095237,53,50,0.037918829,i4hy2d
30,21,GRULT,NONCE,b,4.33783738,NA,1,1414.6,55,30,NA,i4hy2d
30,21,SMIME,NONCE,b,4.460251055,NA,1,1254.6,57,12,NA,i4hy2d
30,21,MOVIE,REL,b,4.510372539,4.993537163,1,1085.5,59,58,0.442868415,i4hy2d
30,21,FROST,UNREL,r,4.438372257,3.939753275,1,1286.6666666666665,61,56,0.081929196,i4hy2d
30,21,MEDAL,REL,r,3.96226586,4.351910561,1,532.4,62,25,0.674954706,i4hy2d
30,21,SEWER,UNREL,r,3.603458685,3.789496554,1,1552.7619047619048,63,8,0.02763056,i4hy2d
30,21,BUNNY,UNREL,b,2.935126552,3.642666662,1,976.7710000000001,64,29,0.032653466,i4hy2d
30,21,RADIO,REL,b,3.571960851,5.026411461,1,980.1,68,28,0.703118549,i4hy2d
30,21,SPAMP,NONCE,r,4.528661332,NA,1,1776.12,69,33,NA,i4hy2d
30,21,LORKS,NONCE,r,4.042783642,NA,1,1324.4399999999998,71,9,NA,i4hy2d
30,21,PANCH,NONCE,r,4.064504628,NA,1,2539.44,72,27,NA,i4hy2d
30,21,VENUS,UNREL,b,2.794650654,3.875248254,1,1529.645,75,23,0.16601469,i4hy2d
30,21,VIRUS,REL,r,3.499480888,4.520684432,1,441.7,77,37,0.262233394,i4hy2d
30,21,JELLY,UNREL,r,4.189108375,3.64832932,1,1035.2380952380952,78,32,0.138065285,i4hy2d
30,21,THOOB,NONCE,b,4.223689768,NA,1,1834,79,48,NA,i4hy2d
30,21,KNIFE,REL,r,4.054597373,4.235952941,1,548.2,85,1,0.245669374,i4hy2d
30,21,VINYL,UNREL,b,3.590390365,4.062863781,1,1076.458,86,17,0.121592092,i4hy2d
30,21,LOGIC,UNREL,b,3.583221526,4.517884107,1,856.379,88,35,0.190464999,i4hy2d
30,21,AGENT,REL,b,3.296803811,4.753427409,1,937.5,90,40,0.337449731,i4hy2d
30,21,LUNCH,REL,b,2.761427779,4.606665233,1,984,91,34,0.479175879,i4hy2d
30,21,BLEPH,NONCE,b,3.147773871,NA,1,1038.3,95,36,NA,i4hy2d
30,21,SPEED,REL,b,3.087558969,5.04588704,1,898.8000000000001,100,16,0.490664923,i4hy2d
30,21,LERTH,NONCE,r,2.459390987,NA,1,1278.9600000000003,102,57,NA,i4hy2d
30,21,GUTHS,NONCE,r,3.484128918,NA,1,1064.3999999999999,103,15,NA,i4hy2d
30,21,LINEN,UNREL,b,3.949644483,3.76364436,1,1091.305,104,41,0.008169191,i4hy2d
30,21,LASER,REL,r,3.570916411,4.427679227,1,501.25,106,55,0.456487588,i4hy2d
30,21,CLASS,REL,r,4.870998895,5.343083165,1,402.25,107,13,0.359033021,i4hy2d
30,21,GLIPS,NONCE,b,4.78505379,NA,1,988.8,110,24,NA,i4hy2d
30,21,SHARE,REL,r,4.141850119,5.267842197,1,494.05,111,7,0.612401491,i4hy2d
30,21,IMAGE,REL,r,4.216284055,5.236261817,1,618.7,113,31,0.645265134,i4hy2d
30,21,HINGE,UNREL,r,4.104575844,3.553564965,1,940.2857142857142,115,2,0.007983453,i4hy2d
30,21,NORPS,NONCE,r,3.541556206,NA,1,1182.24,116,45,NA,i4hy2d
30,21,BEERS,REL,b,3.506495478,3.8393205,1,1099.2,117,52,0.631759898,i4hy2d
30,21,STRUG,NONCE,b,5.617442386,NA,1,1249.5,118,42,NA,i4hy2d
31,25,BINGO,UNREL,b,4.78505379,3.844663502,1,1004.95,1,24,0.042999458,d2dpe0
31,25,BACON,REL,b,3.590390365,3.975196615,1,1105,4,17,0.581803613,d2dpe0
31,25,BIRTH,REL,r,3.331052745,4.789408745,1,469,5,14,0.686182952,d2dpe0
31,25,TROLF,NONCE,b,4.141850119,NA,1,1147,8,7,NA,d2dpe0
31,25,PEACE,REL,r,4.166816978,5.000544983,1,555,9,20,0.399338922,d2dpe0
31,25,TRADE,REL,b,3.316655402,5.154909161,1,810,12,5,0.538092297,d2dpe0
31,25,MELON,UNREL,r,5.294762043,3.192247125,1,717.1428571428571,13,3,0.029311037,d2dpe0
31,25,PIPER,UNREL,b,2.442833304,3.583693845,1,1089.79,14,60,0.332504352,d2dpe0
31,25,DISCO,UNREL,r,3.541556206,3.655557686,1,690.4761904761905,16,45,0.069841755,d2dpe0
31,25,CURRY,UNREL,r,4.528661332,3.821678729,1,736.1904761904761,17,33,0.096814912,d2dpe0
31,25,GRAPE,UNREL,r,3.484128918,3.75194906,1,600,19,15,0.044440644,d2dpe0
31,25,PEARL,UNREL,r,3.784228166,4.091225612,1,642.8571428571428,23,39,0.144013775,d2dpe0
31,25,SALAD,UNREL,r,3.407217937,4.075985546,1,1095.2380952380952,25,21,0.086324713,d2dpe0
31,25,SPORT,REL,b,3.583221526,4.682414816,1,1025,26,35,0.345946689,d2dpe0
31,25,SWILK,NONCE,r,3.571960851,NA,1,900,27,28,NA,d2dpe0
31,25,SMILE,REL,b,3.827345184,4.538804727,1,697,30,53,0.356322599,d2dpe0
31,25,TIGER,UNREL,r,2.459390987,4.142626275,1,888.5714285714286,35,57,0.34483263,d2dpe0
31,25,MARCH,REL,r,4.271877839,5.33947384,1,540.5,36,44,0.149010967,d2dpe0
31,25,DINTH,NONCE,b,4.870998895,NA,1,989,38,13,NA,d2dpe0
31,25,OCEAN,REL,r,3.671694735,4.714494586,1,471,39,38,0.436893167,d2dpe0
31,25,ONION,UNREL,b,3.147773871,3.874821707,1,886.78,40,36,0.024638016,d2dpe0
31,25,WROSH,NONCE,b,3.001120593,NA,1,930,41,43,NA,d2dpe0
31,25,KNURN,NONCE,b,4.216284055,NA,1,719,43,31,NA,d2dpe0
31,25,SPIFT,NONCE,r,3.734240866,NA,1,901.1999999999999,45,4,NA,d2dpe0
31,25,LORRY,REL,b,2.794650654,3.193575913,1,716,48,23,0.504048878,d2dpe0
31,25,SPOON,UNREL,b,4.223689768,3.744015211,1,681.75,49,48,0.030983292,d2dpe0
31,25,GENCE,NONCE,r,2.761427779,NA,1,882,51,34,NA,d2dpe0
31,25,MERCY,UNREL,b,2.954817735,4.227867511,1,749.42,52,54,0.200530544,d2dpe0
31,25,MUSIC,REL,b,3.949644483,5.474563669,1,567,55,41,0.500925534,d2dpe0
31,25,ALIEN,UNREL,r,4.064504628,4.254807488,1,500,57,27,0.128075313,d2dpe0
31,25,PLANE,REL,b,4.382518198,4.578922163,1,597,59,11,0.297423709,d2dpe0
31,25,MODEL,REL,b,3.223196377,5.311004219,1,550,60,47,0.31482591,d2dpe0
31,25,AISLE,UNREL,b,4.33783738,3.65360327,1,696.9,65,30,0.040631859,d2dpe0
31,25,VOICE,REL,r,4.438372257,5.048236364,1,290,67,56,0.43050393,d2dpe0
31,25,FIELD,REL,r,4.189108375,5.35321928,1,565,69,32,0.284884024,d2dpe0
31,25,TIRTH,NONCE,r,5.075778593,NA,1,559.1999999999999,73,10,NA,d2dpe0
31,25,FAITH,REL,r,3.485497116,4.909946679,1,413.5,74,26,0.387246038,d2dpe0
31,25,SMECK,NONCE,b,3.570916411,NA,1,630,77,55,NA,d2dpe0
31,25,JESKS,NONCE,b,3.496627781,NA,1,729,78,19,NA,d2dpe0
31,25,FIGHT,REL,r,3.603458685,4.976780877,1,350.5,79,8,0.546862958,d2dpe0
31,25,SWEFT,NONCE,b,3.659160937,NA,1,896,80,49,NA,d2dpe0
31,25,GLAFT,NONCE,r,4.510372539,NA,1,844.8,81,58,NA,d2dpe0
31,25,GRANT,REL,b,2.935126552,4.850225334,1,781,83,29,0.693079255,d2dpe0
31,25,PARTY,REL,r,4.104575844,5.35027968,1,293.5,84,2,0.643797235,d2dpe0
31,25,WOOSE,NONCE,b,4.054597373,NA,1,488,85,1,NA,d2dpe0
31,25,WHEAT,UNREL,b,5.617442386,4.199949835,1,698.92,86,42,0.072750297,d2dpe0
31,25,GARGE,NONCE,b,3.96226586,NA,1,558,90,25,NA,d2dpe0
31,25,DWEED,NONCE,r,3.506495478,NA,1,673.1999999999999,91,52,NA,d2dpe0
31,25,JULTS,NONCE,r,3.087558969,NA,1,619.1999999999999,96,16,NA,d2dpe0
31,25,TRAIN,REL,b,3.563555912,4.884322105,1,668,99,59,0.704060439,d2dpe0
31,25,GNISP,NONCE,r,3.681799882,NA,1,576,101,46,NA,d2dpe0
31,25,VECTS,NONCE,r,3.651952199,NA,1,590.4,102,22,NA,d2dpe0
